city,city_ascii,lat,lng,country,iso2,admin_name
Doujing,Doujing,26.4789,105.1253,China,CN,Guizhou
Yunnanyi,Yunnanyi,25.3916,100.6846,China,CN,Yunnan
Zhangjiajie,Zhangjiajie,29.117,110.479,China,CN,Hunan
Yulin,Yulin,22.654,110.181,China,CN,Guangxi
Gaojiayingcun,Gaojiayingcun,40.8814,114.9662,China,CN,Hebei
Danihe,Danihe,39.8489,119.421,China,CN,Hebei
Aketao,Aketao,39.1349,75.9337,China,CN,Xinjiang
Haomen,Haomen,37.376,101.6173,China,CN,Qinghai
Liuhu,Liuhu,35.5449,106.6801,China,CN,Gansu
Zhongshu,Zhongshu,27.7919,106.4013,China,CN,Guizhou
Lihe,Lihe,34.009,105.3416,China,CN,Gansu
Zhoujiajing,Zhoujiajing,31.1116,121.0518,China,CN,Jiangsu
Agan,Agan,35.9176,103.8501,China,CN,Gansu
Jiaojiazhuang,Jiaojiazhuang,38.2636,101.8328,China,CN,Gansu
Nanchong,Nanchong,30.8372,106.1106,China,CN,Sichuan
Chenlu,Chenlu,35.0286,109.1547,China,CN,Shaanxi
Ganxi,Ganxi,27.1274,109.1755,China,CN,Hunan
Shulan,Shulan,44.4059,126.9655,China,CN,Jilin
Jiangyin,Jiangyin,31.839,120.295,China,CN,Jiangsu
Jinan,Jinan,36.6702,117.0207,China,CN,Shandong
Pagqên,Pagqen,33.9739,99.9083,China,CN,Qinghai
Wenchang,Wenchang,31.054,116.9507,China,CN,Anhui
Gannan,Gannan,47.9117,123.4978,China,CN,Heilongjiang
Bijiao,Bijiao,22.9253,113.2067,China,CN,Guangdong
Baohezhuangcun,Baohezhuangcun,39.685,116.2967,China,CN,Beijing
Yongping,Yongping,37.0103,109.8243,China,CN,Shaanxi
Huilongping,Huilongping,28.1889,106.2086,China,CN,Guizhou
Fuying,Fuying,41.0302,117.7205,China,CN,Hebei
Wenwu,Wenwu,24.7413,116.1942,China,CN,Guangdong
Diguapo,Diguapo,25.6988,104.9614,China,CN,Guizhou
Dama,Dama,30.5009,120.3413,China,CN,Zhejiang
Santangpai,Santangpai,27.4008,111.9942,China,CN,Hunan
Lingbao Chengguanzhen,Lingbao Chengguanzhen,34.5176,110.8942,China,CN,Henan
Hoxut,Hoxut,42.2552,86.8607,China,CN,Xinjiang
Huajiang,Huajiang,25.7491,105.6063,China,CN,Guizhou
Gaohucun,Gaohucun,28.3367,120.2178,China,CN,Zhejiang
Shangzhuangcun,Shangzhuangcun,23.5226,116.7134,China,CN,Guangdong
Yangshuwa,Yangshuwa,34.7647,111.7603,China,CN,Henan
Sanjiang Nongchang,Sanjiang Nongchang,19.8808,110.602,China,CN,Hainan
Daiyue,Daiyue,39.5284,112.8056,China,CN,Shanxi
Gaocheng,Gaocheng,30.0167,100.2667,China,CN,Sichuan
Zhujiagua,Zhujiagua,38.2242,110.4032,China,CN,Shaanxi
Kumul,Kumul,42.8193,93.5151,China,CN,Xinjiang
Liuguang,Liuguang,26.997,106.4376,China,CN,Guizhou
Taozhou,Taozhou,30.8998,119.4097,China,CN,Anhui
Yecun,Yecun,33.7663,110.1305,China,CN,Shaanxi
Pinghu,Pinghu,30.7005,121.0104,China,CN,Zhejiang
Dezhou,Dezhou,37.436,116.359,China,CN,Shandong
Xiaozui,Xiaozui,35.6912,108.0779,China,CN,Gansu
Dongchuan,Dongchuan,25.5086,101.2356,China,CN,Yunnan
Huzhou,Huzhou,30.8925,120.0875,China,CN,Zhejiang
Mazhang,Mazhang,21.2757,110.3221,China,CN,Guangdong
Zhengzhou,Zhengzhou,34.764,113.684,China,CN,Henan
Qionghu,Qionghu,28.945,112.598,China,CN,Hunan
Shangping,Shangping,25.0897,113.0395,China,CN,Guangdong
Hebi,Hebi,35.748,114.297,China,CN,Henan
Zhaodong,Zhaodong,46.051,125.962,China,CN,Heilongjiang
Zhentang,Zhentang,21.8662,110.6996,China,CN,Guangdong
Puyang Chengguanzhen,Puyang Chengguanzhen,35.7004,114.98,China,CN,Henan
Hengbei,Hengbei,23.8787,115.7309,China,CN,Guangdong
Xiangxiang,Xiangxiang,27.7186,112.5502,China,CN,Hunan
Xiwanzi,Xiwanzi,40.9717,115.2737,China,CN,Hebei
Xiaguanying,Xiaguanying,35.9427,104.1717,China,CN,Gansu
Xishan,Xishan,27.6461,113.497,China,CN,Hunan
Zhangping,Zhangping,25.2902,117.42,China,CN,Fujian
Liantang,Liantang,22.9352,111.7237,China,CN,Guangdong
Bailongqiaocun,Bailongqiaocun,29.0767,119.5517,China,CN,Zhejiang
Hegang,Hegang,47.3501,130.298,China,CN,Heilongjiang
Aihua,Aihua,24.4514,100.1273,China,CN,Yunnan
Gonghe,Gonghe,35.3308,108.0885,China,CN,Gansu
Bingmei,Bingmei,25.7408,108.9023,China,CN,Guizhou
Guzhou,Guzhou,25.9452,108.5238,China,CN,Guizhou
Taishituncun,Taishituncun,40.5364,117.1219,China,CN,Beijing
Nanfang,Nanfang,23.3568,115.5167,China,CN,Guangdong
Wangyuanqiao,Wangyuanqiao,38.3849,106.2664,China,CN,Ningxia
Yicheng,Yicheng,31.36,119.815,China,CN,Jiangsu
Zhengtun,Zhengtun,25.1494,105.0802,China,CN,Guizhou
Lingquan,Lingquan,36.9985,110.8417,China,CN,Shanxi
Pan’an,Pan'an,34.7575,105.1135,China,CN,Gansu
Chengdu,Chengdu,30.66,104.0633,China,CN,Sichuan
Maying,Maying,36.0448,102.8343,China,CN,Qinghai
Zhujiacun,Zhujiacun,26.3164,104.3893,China,CN,Yunnan
Yangcunzai,Yangcunzai,23.4338,114.4664,China,CN,Guangdong
Fangchenggang,Fangchenggang,21.6867,108.3547,China,CN,Guangxi
Jiancheng,Jiancheng,30.3931,104.5465,China,CN,Sichuan
Songhuajiangcun,Songhuajiangcun,44.7158,125.9544,China,CN,Jilin
Wenping,Wenping,27.193,103.5461,China,CN,Yunnan
Zengqiao,Zengqiao,27.5153,112.2336,China,CN,Hunan
Daxin,Daxin,26.621,107.2398,China,CN,Guizhou
Ezhou,Ezhou,30.3914,114.8949,China,CN,Hubei
Beijing,Beijing,39.9067,116.3975,China,CN,Beijing
Atushi,Atushi,39.7162,76.1684,China,CN,Xinjiang
Shuilou,Shuilou,22.336,112.7929,China,CN,Guangdong
Sihushan,Sihushan,28.9716,112.6413,China,CN,Hunan
Dengshangcun,Dengshangcun,41.3442,118.1676,China,CN,Hebei
Xiaping,Xiaping,26.748,114.289,China,CN,Jiangxi
Shenzhen,Shenzhen,22.5415,114.0596,China,CN,Guangdong
Biandanshan,Biandanshan,26.0409,105.6351,China,CN,Guizhou
Xiashi,Xiashi,30.5333,120.6833,China,CN,Zhejiang
Huaiyin,Huaiyin,33.5819,119.028,China,CN,Jiangsu
Hekou,Hekou,22.5125,103.9586,China,CN,Yunnan
Yongbei,Yongbei,26.6897,100.7463,China,CN,Yunnan
Loufan,Loufan,38.0694,111.7911,China,CN,Shanxi
Rucheng,Rucheng,32.246,120.591,China,CN,Jiangsu
Zhongwei,Zhongwei,37.5002,105.1968,China,CN,Ningxia
Bairuo,Bairuo,28.4782,112.8048,China,CN,Hunan
Nan Zhuang,Nan Zhuang,22.9839,113.0139,China,CN,Guangdong
Lishuping,Lishuping,33.1832,104.8881,China,CN,Gansu
Xidiancun,Xidiancun,29.4787,121.4368,China,CN,Zhejiang
Yuancun,Yuancun,27.454,106.6649,China,CN,Guizhou
Mizhou,Mizhou,35.99,119.3801,China,CN,Shandong
Shenjiatun,Shenjiatun,40.7695,114.8549,China,CN,Hebei
Zhipingxiang,Zhipingxiang,35.295,105.6158,China,CN,Gansu
Mengdong,Mengdong,23.1475,99.2492,China,CN,Yunnan
Qiaotou,Qiaotou,36.935,101.6736,China,CN,Qinghai
Yinggen,Yinggen,19.0372,109.8283,China,CN,Hainan
Jiangjiehe,Jiangjiehe,27.2618,107.3886,China,CN,Guizhou
Chedaopo,Chedaopo,36.4008,106.7351,China,CN,Gansu
Baoding,Baoding,38.874,115.464,China,CN,Hebei
Qiushanxiang,Qiushanxiang,34.3562,104.8983,China,CN,Gansu
Jingzhou,Jingzhou,37.6911,116.2672,China,CN,Hebei
Zhongguyue,Zhongguyue,38.2833,113.8667,China,CN,Hebei
Andicun,Andicun,28.9761,119.6403,China,CN,Zhejiang
Zhangmu Touwei,Zhangmu Touwei,22.9149,114.0833,China,CN,Guangdong
Zaoyang,Zaoyang,32.129,112.772,China,CN,Hubei
Linyi,Linyi,35.1038,118.3564,China,CN,Shandong
Yulu,Yulu,23.5193,116.4055,China,CN,Guangdong
Xingyi,Xingyi,25.092,104.8955,China,CN,Guizhou
Shuizhai,Shuizhai,33.4433,114.8994,China,CN,Henan
Bole,Bole,44.8539,82.0514,China,CN,Xinjiang
Xiangyuncun,Xiangyuncun,24.9641,118.1668,China,CN,Fujian
Ping’anbao,Ping'anbao,40.4901,117.5973,China,CN,Hebei
Wusong,Wusong,30.9333,117.7667,China,CN,Anhui
Tianjin,Tianjin,39.1336,117.2054,China,CN,Tianjin
Gyangzê,Gyangze,28.9148,89.6045,China,CN,Tibet
Longtangwan,Longtangwan,27.7772,111.7514,China,CN,Hunan
Chaigoubu,Chaigoubu,40.6687,114.4157,China,CN,Hebei
Beichengqu,Beichengqu,40.437,113.11,China,CN,Inner Mongolia
Dongguan,Dongguan,23.021,113.752,China,CN,Guangdong
Xinyi,Xinyi,22.3549,110.9468,China,CN,Guangdong
Yushu,Yushu,44.826,126.55,China,CN,Jilin
Xiluodu,Xiluodu,28.236,103.6301,China,CN,Yunnan
Yuli,Yuli,41.3351,86.2614,China,CN,Xinjiang
Shacheng,Shacheng,40.4039,115.5189,China,CN,Hebei
Keshan,Keshan,48.0263,125.8659,China,CN,Heilongjiang
Kangning,Kangning,38.0176,102.352,China,CN,Gansu
Longkoucun,Longkoucun,23.5742,116.7303,China,CN,Guangdong
Panying,Panying,33.0023,112.5281,China,CN,Henan
Zhanlicun,Zhanlicun,23.2881,116.2594,China,CN,Guangdong
Sanya,Sanya,18.2533,109.5036,China,CN,Hainan
Dacun,Dacun,34.7201,109.0549,China,CN,Shaanxi
Xi’an,Xi'an,34.2611,108.9422,China,CN,Shaanxi
Chongqing,Chongqing,29.5637,106.5504,China,CN,Chongqing
Chengde,Chengde,40.9604,117.93,China,CN,Hebei
Wutong,Wutong,30.6333,120.5333,China,CN,Zhejiang
Haicheng,Haicheng,40.8824,122.6852,China,CN,Liaoning
Litian Gezhuang,Litian Gezhuang,39.8151,119.0219,China,CN,Hebei
Zhuolu,Zhuolu,40.3753,115.215,China,CN,Hebei
Linhai,Linhai,28.85,121.1167,China,CN,Zhejiang
Chaoshan,Chaoshan,23.0768,113.8696,China,CN,Guangdong
Jizhou,Jizhou,37.5455,115.5663,China,CN,Hebei
Wafangdian,Wafangdian,39.6271,121.9796,China,CN,Liaoning
Zhongxiang,Zhongxiang,31.169,112.5853,China,CN,Hubei
Baishan,Baishan,41.944,126.4147,China,CN,Jilin
Kuaidamao,Kuaidamao,41.7283,125.9397,China,CN,Jilin
Shouguang,Shouguang,36.857,118.791,China,CN,Shandong
Xingcheng,Xingcheng,24.1347,115.73,China,CN,Guangdong
Zhufeng,Zhufeng,36.0,119.4167,China,CN,Shandong
Dayan,Dayan,26.8552,100.2259,China,CN,Yunnan
Shuangyashan,Shuangyashan,46.6762,131.1416,China,CN,Heilongjiang
Xinjun,Xinjun,28.7233,120.0189,China,CN,Zhejiang
Lingshou,Lingshou,38.3064,114.3783,China,CN,Hebei
Guangzhou,Guangzhou,23.13,113.26,China,CN,Guangdong
Guankou,Guankou,28.1637,113.6433,China,CN,Hunan
Duijiang,Duijiang,27.0782,105.5256,China,CN,Guizhou
Shuichecun,Shuichecun,24.09,116.0174,China,CN,Guangdong
Jinku,Jinku,23.0372,112.5151,China,CN,Guangdong
Tangjiacun,Tangjiacun,20.8425,109.8469,China,CN,Guangdong
Lianyuan,Lianyuan,27.692,111.664,China,CN,Hunan
Weizhou,Weizhou,21.0214,109.1214,China,CN,Guangxi
Yaopu,Yaopu,26.17,105.8489,China,CN,Guizhou
Lingcheng,Lingcheng,22.7,110.35,China,CN,Guangxi
Shanglingcun,Shanglingcun,24.6076,114.9939,China,CN,Guangdong
Kaiyuan,Kaiyuan,36.0193,113.86,China,CN,Henan
Lakoucun,Lakoucun,28.3412,119.9523,China,CN,Zhejiang
Zhuji,Zhuji,29.7167,120.2333,China,CN,Zhejiang
Yutiancun,Yutiancun,25.8747,119.4578,China,CN,Fujian
Yingtan,Yingtan,28.2721,117.0395,China,CN,Jiangxi
Xihuachi,Xihuachi,35.8164,108.0125,China,CN,Gansu
Caojiachuan,Caojiachuan,34.9016,111.521,China,CN,Shanxi
Humayingcun,Humayingcun,41.1145,116.8985,China,CN,Hebei
Zhexiang,Zhexiang,24.2591,98.2826,China,CN,Yunnan
Yuchengcun,Yuchengcun,23.5633,116.2691,China,CN,Guangdong
Dongta,Dongta,38.0824,106.339,China,CN,Ningxia
Gusang,Gusang,28.2864,113.7424,China,CN,Hunan
Hongtuliang,Hongtuliang,40.9986,114.155,China,CN,Hebei
Aoshang,Aoshang,25.6842,113.0322,China,CN,Hunan
Xintangcun,Xintangcun,23.9423,116.7865,China,CN,Guangdong
Zhoujia,Zhoujia,35.2976,108.0347,China,CN,Gansu
Fukang,Fukang,44.1646,87.9536,China,CN,Xinjiang
Yinying,Yinying,37.941,113.5602,China,CN,Shanxi
Yaoquan,Yaoquan,34.5851,105.7262,China,CN,Gansu
Rongcheng,Rongcheng,26.218,104.103,China,CN,Yunnan
Houbu,Houbu,36.4167,112.9833,China,CN,Shanxi
Beigangwa,Beigangwa,39.84,116.2033,China,CN,Beijing
Xinyu,Xinyu,27.8186,114.9167,China,CN,Jiangxi
Hexiang,Hexiang,19.5286,109.6353,China,CN,Hainan
Tanggemu Nongchang,Tanggemu Nongchang,36.0781,100.0911,China,CN,Qinghai
Aral,Aral,40.548,81.281,China,CN,Xinjiang
Changtoushang,Changtoushang,19.3441,110.6096,China,CN,Hainan
Banbishancun,Banbishancun,40.37,117.9317,China,CN,Hebei
Wenxicun,Wenxicun,28.1565,120.3824,China,CN,Zhejiang
Zhengding,Zhengding,38.1464,114.5708,China,CN,Hebei
Jizhuang,Jizhuang,40.3614,116.9858,China,CN,Beijing
Liaoyuan,Liaoyuan,42.888,125.1447,China,CN,Jilin
Chishui,Chishui,28.5904,105.6975,China,CN,Guizhou
Daijiazhuang,Daijiazhuang,38.1344,114.3906,China,CN,Hebei
Yangping,Yangping,27.7607,100.6614,China,CN,Yunnan
Qapqal,Qapqal,43.834,81.1581,China,CN,Xinjiang
Diaobingshancun,Diaobingshancun,42.4667,123.5667,China,CN,Liaoning
Baiquan,Baiquan,47.6018,126.0819,China,CN,Heilongjiang
Shangtianba,Shangtianba,28.039,103.8584,China,CN,Yunnan
Zhangcun,Zhangcun,38.1333,114.9333,China,CN,Hebei
Nanfengcun,Nanfengcun,23.746,111.7966,China,CN,Guangdong
Taiyong,Taiyong,26.4726,108.5105,China,CN,Guizhou
Sanjianxiang,Sanjianxiang,27.5425,111.3475,China,CN,Hunan
Longtoushan Jiezi,Longtoushan Jiezi,27.1157,103.3817,China,CN,Yunnan
Chumpak,Chumpak,41.8585,84.137,China,CN,Xinjiang
Beiwusidui,Beiwusidui,40.0692,116.8228,China,CN,Hebei
Chankou,Chankou,35.7754,104.5345,China,CN,Gansu
Jingling,Jingling,30.664,113.167,China,CN,Hubei
Dongtai,Dongtai,32.795,120.519,China,CN,Jiangsu
Huangzhai,Huangzhai,38.0605,112.6701,China,CN,Shanxi
Dingzhou,Dingzhou,38.516,114.99,China,CN,Hebei
Shiyuan,Shiyuan,35.7991,102.8437,China,CN,Gansu
Yuyao,Yuyao,30.05,121.15,China,CN,Zhejiang
Zhucaoying,Zhucaoying,40.1759,119.5909,China,CN,Hebei
Laiwu,Laiwu,36.1833,117.6667,China,CN,Shandong
Hanchuan,Hanchuan,30.652,113.8274,China,CN,Hubei
Gongzhuling,Gongzhuling,43.5053,124.8224,China,CN,Jilin
Yinhua,Yinhua,33.453,110.2601,China,CN,Shaanxi
Shazhou,Shazhou,40.1376,94.6638,China,CN,Gansu
Shangshan,Shangshan,23.4792,115.6918,China,CN,Guangdong
Longbangcun,Longbangcun,22.8833,106.3333,China,CN,Guangxi
Xibeijie,Xibeijie,39.7334,98.4943,China,CN,Gansu
Nandazhang,Nandazhang,38.1024,114.7658,China,CN,Hebei
Nandongcun,Nandongcun,38.1031,114.7582,China,CN,Hebei
Quanzhang,Quanzhang,35.6613,111.1049,China,CN,Shanxi
Leiyang,Leiyang,26.4223,112.8598,China,CN,Hunan
Pingtan,Pingtan,23.2525,111.4119,China,CN,Guangxi
Shangjing,Shangjing,24.5601,114.8943,China,CN,Guangdong
Guyuan,Guyuan,36.01,106.257,China,CN,Ningxia
Liuquancun,Liuquancun,39.3658,116.3138,China,CN,Hebei
Xiantao,Xiantao,30.328,113.443,China,CN,Hubei
Shanshan,Shanshan,27.8203,112.0164,China,CN,Hunan
Xiangshui,Xiangshui,26.5964,104.8314,China,CN,Guizhou
Beidao,Beidao,34.602,105.918,China,CN,Gansu
Yiwu,Yiwu,29.3069,120.0753,China,CN,Zhejiang
Jinsha,Jinsha,23.5286,116.615,China,CN,Guangdong
Jiangdi,Jiangdi,27.0126,103.6041,China,CN,Yunnan
Shangtangcun,Shangtangcun,21.5989,111.5907,China,CN,Guangdong
Zhangliangcun,Zhangliangcun,37.1256,112.0664,China,CN,Shanxi
Shenmu,Shenmu,38.827,110.499,China,CN,Shaanxi
Khutubi,Khutubi,44.1874,86.8946,China,CN,Xinjiang
Wuyishan,Wuyishan,27.7564,118.0353,China,CN,Fujian
Yingchuan,Yingchuan,34.1511,113.4733,China,CN,Henan
Yongcheng,Yongcheng,33.9299,116.45,China,CN,Henan
Fenggeling,Fenggeling,34.5312,106.4437,China,CN,Shaanxi
Bifeng,Bifeng,30.1067,103.0133,China,CN,Sichuan
Shanghai,Shanghai,31.2286,121.4747,China,CN,Shanghai
Hanmayingcun,Hanmayingcun,41.2636,117.8596,China,CN,Hebei
Dadukou,Dadukou,26.5824,101.7184,China,CN,Sichuan
Taixing,Taixing,32.159,120.029,China,CN,Jiangsu
Zhanggu,Zhanggu,30.9504,101.9167,China,CN,Sichuan
Xinhualu,Xinhualu,34.3964,113.7402,China,CN,Henan
Fuyang,Fuyang,32.89,115.814,China,CN,Anhui
Panggezhuang,Panggezhuang,39.6336,116.3178,China,CN,Beijing
Chaoyangdicun,Chaoyangdicun,42.0221,118.2178,China,CN,Hebei
Macheng,Macheng,31.173,115.008,China,CN,Hubei
Labuleng,Labuleng,35.1973,102.5187,China,CN,Gansu
Dalain Hob,Dalain Hob,41.9645,101.0667,China,CN,Inner Mongolia
Tangpingcun,Tangpingcun,22.0292,111.9346,China,CN,Guangdong
Gaozhou,Gaozhou,21.9244,110.8422,China,CN,Guangdong
Manlin,Manlin,23.663,101.8853,China,CN,Yunnan
Zijinglu,Zijinglu,34.7667,112.9667,China,CN,Henan
Jinggang,Jinggang,23.2722,113.2183,China,CN,Guangdong
Puqiancun,Puqiancun,23.5723,114.6122,China,CN,Guangdong
Wenling,Wenling,28.3667,121.3667,China,CN,Zhejiang
Dehui,Dehui,44.535,125.703,China,CN,Jilin
Zhongzhai,Zhongzhai,25.7783,107.8665,China,CN,Guizhou
Zhaoling,Zhaoling,27.5975,113.1156,China,CN,Hunan
Gyêgu,Gyegu,33.0166,96.7333,China,CN,Qinghai
Huanren,Huanren,41.2672,125.3611,China,CN,Liaoning
Shenyang,Shenyang,41.8025,123.4281,China,CN,Liaoning
Tongchuan,Tongchuan,34.897,108.945,China,CN,Shaanxi
Rui’an,Rui'an,27.7833,120.625,China,CN,Zhejiang
Jinshi,Jinshi,29.5,111.908,China,CN,Hunan
Yuci,Yuci,37.6823,112.7281,China,CN,Shanxi
Hailun,Hailun,47.4667,126.9667,China,CN,Heilongjiang
Sanjiang,Sanjiang,24.7265,112.2884,China,CN,Guangdong
Xiada,Xiada,24.0391,113.4543,China,CN,Guangdong
Yutan,Yutan,28.278,112.552,China,CN,Hunan
Kaifeng Chengguanzhen,Kaifeng Chengguanzhen,34.8519,114.3481,China,CN,Henan
Xisa,Xisa,23.4401,104.68,China,CN,Yunnan
Dayong,Dayong,22.4653,113.3004,China,CN,Guangdong
Yangquan,Yangquan,37.8571,113.5804,China,CN,Shanxi
Gaomi,Gaomi,36.3833,119.75,China,CN,Shandong
Lhasa,Lhasa,29.6534,91.1719,China,CN,Tibet
Xingangli,Xingangli,39.9101,119.5468,China,CN,Hebei
Huaibaijie,Huaibaijie,35.7056,109.5855,China,CN,Shaanxi
Liuguoju,Liuguoju,38.2571,110.3597,China,CN,Shaanxi
Huilongcun,Huilongcun,32.7028,115.4742,China,CN,Anhui
Huanghuajie,Huanghuajie,27.9952,103.5507,China,CN,Yunnan
Long’e,Long'e,25.8061,109.2134,China,CN,Guizhou
Pingdu,Pingdu,36.7769,119.9884,China,CN,Shandong
Jiaozishan,Jiaozishan,26.3342,105.9324,China,CN,Guizhou
Erjie,Erjie,24.6997,102.4872,China,CN,Yunnan
Wuzhong,Wuzhong,37.9978,106.1986,China,CN,Ningxia
Huchuan,Huchuan,34.9249,106.1409,China,CN,Gansu
Jinghai,Jinghai,38.9294,116.9169,China,CN,Tianjin
Leping,Leping,28.978,117.152,China,CN,Jiangxi
Fuqing,Fuqing,25.7167,119.3833,China,CN,Fujian
Shache,Shache,38.4261,77.25,China,CN,Xinjiang
Jinmingsi,Jinmingsi,38.0512,110.2869,China,CN,Shaanxi
Nongzhangjie,Nongzhangjie,24.616,97.8818,China,CN,Yunnan
Jinta,Jinta,37.8573,102.5775,China,CN,Gansu
Taisheng,Taisheng,23.2939,113.3531,China,CN,Guangdong
Chengxiang,Chengxiang,31.564,121.174,China,CN,Jiangsu
Dazhangzicun,Dazhangzicun,40.6239,118.1081,China,CN,Hebei
Dazhangzi,Dazhangzi,40.7463,118.1318,China,CN,Hebei
Hongshui,Hongshui,38.5077,100.8814,China,CN,Gansu
Xingtai,Xingtai,37.0717,114.5048,China,CN,Hebei
Jinhua,Jinhua,29.079,119.647,China,CN,Zhejiang
Neihuzhai,Neihuzhai,22.9748,115.8345,China,CN,Guangdong
Sungandiancun,Sungandiancun,36.2221,115.3246,China,CN,Hebei
Xigazê,Xigaze,29.25,88.8833,China,CN,Tibet
Qamdo,Qamdo,31.143,97.17,China,CN,Tibet
Zhumadian,Zhumadian,33.014,114.022,China,CN,Henan
Dongyang,Dongyang,29.2667,120.2167,China,CN,Zhejiang
Dongxing,Dongxing,21.5478,107.9717,China,CN,Guangxi
Laiyuan,Laiyuan,39.3515,114.6853,China,CN,Hebei
Lanyi,Lanyi,38.7048,111.5601,China,CN,Shanxi
Zhanjiang,Zhanjiang,21.2701,110.3575,China,CN,Guangdong
Kargilik,Kargilik,37.885,77.4131,China,CN,Xinjiang
Wangtan,Wangtan,39.2847,118.98,China,CN,Hebei
Shijiazhuangnan,Shijiazhuangnan,37.9383,114.4453,China,CN,Hebei
Qiaotouyi,Qiaotouyi,28.4114,112.927,China,CN,Hunan
Kaiyun,Kaiyun,27.2399,112.8639,China,CN,Hunan
Dongnanyanfa,Dongnanyanfa,39.63,116.4083,China,CN,Beijing
Lihuzhuang,Lihuzhuang,39.652,117.8649,China,CN,Hebei
Huazhou,Huazhou,32.688,112.087,China,CN,Henan
Danyang,Danyang,32.0,119.586,China,CN,Jiangsu
Pizhou,Pizhou,34.398,117.89,China,CN,Jiangsu
Mujiayu,Mujiayu,40.4097,116.9325,China,CN,Beijing
Rongjiawan,Rongjiawan,29.1409,113.1087,China,CN,Hunan
Mengdan,Mengdan,24.2752,98.4672,China,CN,Yunnan
Weichanglu,Weichanglu,37.1792,119.9333,China,CN,Shandong
Yangfang,Yangfang,40.5723,115.0301,China,CN,Hebei
Huinan,Huinan,42.6229,126.2614,China,CN,Jilin
Fugu,Fugu,39.0259,111.0683,China,CN,Shaanxi
Renqiu,Renqiu,38.686,116.084,China,CN,Hebei
Huangyoutang,Huangyoutang,23.6173,115.4856,China,CN,Guangdong
Shangqiu,Shangqiu,34.415,115.656,China,CN,Henan
Changchunpu,Changchunpu,27.2388,105.185,China,CN,Guizhou
Cuihua,Cuihua,27.7527,103.8906,China,CN,Yunnan
Cangzhou,Cangzhou,38.3047,116.8387,China,CN,Hebei
Xindi,Xindi,29.827,113.476,China,CN,Hubei
Wu’an,Wu'an,36.697,114.204,China,CN,Hebei
Qingping,Qingping,34.539,113.391,China,CN,Henan
Xinglong,Xinglong,40.4146,117.493,China,CN,Hebei
Gaoyou,Gaoyou,32.7847,119.4432,China,CN,Jiangsu
Yongyang,Yongyang,27.1017,106.7332,China,CN,Guizhou
Hejian,Hejian,38.4466,116.0995,China,CN,Hebei
Puxi,Puxi,35.2125,114.735,China,CN,Henan
Shimenzhai,Shimenzhai,40.0892,119.6019,China,CN,Hebei
Xigujing,Xigujing,31.1731,121.2723,China,CN,Shanghai
Yangshe,Yangshe,31.8767,120.556,China,CN,Jiangsu
Shiling,Shiling,27.3576,105.1535,China,CN,Guizhou
Shancheng,Shancheng,34.7904,116.08,China,CN,Shandong
Shihe,Shihe,39.2708,113.5478,China,CN,Shanxi
Laiyang,Laiyang,36.9758,120.7136,China,CN,Shandong
Taishan,Taishan,22.2486,112.785,China,CN,Guangdong
Tangdukou,Tangdukou,26.9949,111.2708,China,CN,Hunan
Shaomi,Shaomi,26.4727,104.8126,China,CN,Guizhou
Benxi,Benxi,41.4868,123.685,China,CN,Liaoning
Tiantoujiao,Tiantoujiao,23.0241,114.1046,China,CN,Guangdong
Anqiu,Anqiu,36.478,119.219,China,CN,Shandong
Anyuan,Anyuan,34.8839,105.2758,China,CN,Gansu
Dingjiagouxiang,Dingjiagouxiang,35.5307,105.0207,China,CN,Gansu
Feicheng,Feicheng,36.1861,116.7719,China,CN,Shandong
Baichigan,Baichigan,39.5275,115.8564,China,CN,Hebei
Yingzhou Linchang,Yingzhou Linchang,18.4199,109.8553,China,CN,Hainan
Xindian,Xindian,25.3093,101.5455,China,CN,Yunnan
Shanhe,Shanhe,35.495,108.3519,China,CN,Gansu
Changchong,Changchong,26.3404,107.1866,China,CN,Guizhou
Tongshan,Tongshan,34.204,117.284,China,CN,Jiangsu
Huangyan,Huangyan,28.65,121.25,China,CN,Zhejiang
Dongsu,Dongsu,38.0153,115.1461,China,CN,Hebei
Haikoucun,Haikoucun,28.3237,120.0853,China,CN,Zhejiang
Zhoukou,Zhoukou,33.625,114.6418,China,CN,Henan
Yangtangxu,Yangtangxu,21.5375,110.0044,China,CN,Guangdong
Yatangcun,Yatangcun,21.6172,110.0319,China,CN,Guangdong
Shimubi,Shimubi,19.1645,110.3043,China,CN,Hainan
Shangpa,Shangpa,26.9052,98.8679,China,CN,Yunnan
Lijiaxiang,Lijiaxiang,39.5556,116.4292,China,CN,Beijing
Nada,Nada,19.5209,109.5808,China,CN,Hainan
Qianjiang Shequ,Qianjiang Shequ,23.6157,108.9603,China,CN,Guangxi
Xintai,Xintai,35.909,117.768,China,CN,Shandong
Fanzhao,Fanzhao,26.6615,108.3834,China,CN,Guizhou
Xinying,Xinying,35.706,104.1824,China,CN,Gansu
Yingcheng,Yingcheng,24.21,113.401,China,CN,Guangdong
Zengjiaba,Zengjiaba,32.1263,109.4692,China,CN,Shaanxi
Luocheng,Luocheng,22.7689,111.5697,China,CN,Guangdong
Tanxia,Tanxia,23.9475,115.5361,China,CN,Guangdong
Kuytun,Kuytun,44.4264,84.9032,China,CN,Xinjiang
Wuhan,Wuhan,30.5934,114.3046,China,CN,Hubei
Nanyang,Nanyang,32.9987,112.5292,China,CN,Henan
